Sno,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Daily Return,Daily Price Range,Daily Volatility,Volatility (%),7-Day MA,30-Day MA,Month
20639,Monero,XMR,2015-04-11 23:59:00,0.577542007,0.442557991,0.446853995,0.505868971,81510.20313,5019285.713,0.1426721707916423,0.13498401600000004,0.30207633256137734,30.207633256137733,0.4255424268571429,0.4552476654,4
20640,Monero,XMR,2015-05-11 23:59:00,0.512522995,0.424479991,0.502058029,0.432529986,18894.30078,4296813.348,-0.14497624721876834,0.08804300399999998,0.1753641987866705,17.53641987866705,0.4319339947142857,0.44954593076666666,5
20641,Monero,XMR,2015-06-11 23:59:00,0.460321993,0.400474012,0.434110999,0.439195007,17578.19922,4368037.351,0.015409384818929173,0.059847980999999995,0.13786331407834243,13.786331407834243,0.44028699385714287,0.44342166376666664,6
20642,Monero,XMR,2015-07-11 23:59:00,0.462343991,0.435360014,0.439904004,0.452638,15747.59961,4506938.896,0.030608255526001438,0.026983976999999992,0.061340603301260226,6.134060330126022,0.44847570985714286,0.44322569759999997,7
20643,Monero,XMR,2015-08-11 23:59:00,0.559046984,0.440685004,0.452098995,0.497653991,50505.60156,4960733.378,0.09945252276653749,0.11836197999999998,0.2618054481629626,26.18054481629626,0.4590684217142857,0.4442113975,8
20644,Monero,XMR,2015-09-11 23:59:00,0.503041029,0.463946015,0.499060005,0.472775996,33642.30078,4717922.973,-0.04999054654421542,0.03909501400000004,0.0783373013431522,7.8337301343152195,0.46333842185714286,0.44466093076666663,9
20645,Monero,XMR,2015-10-11 23:59:00,0.503834009,0.448403001,0.471435994,0.46095401,30023.80078,4605360.242,-0.025005470032365973,0.05543100799999995,0.11757907479588829,11.757907479588829,0.46594513728571424,0.4444302647333333,10
20646,Monero,XMR,2015-11-11 23:59:00,0.464213014,0.411359996,0.45757401,0.450298995,39549.39844,4503993.674,-0.023115136800740843,0.052853017999999974,0.11550703677422583,11.550703677422582,0.45800656928571426,0.4433870980333333,11
20647,Monero,XMR,2015-12-11 23:59:00,0.464221001,0.412313014,0.450587004,0.443275005,46396.89844,4438853.457,-0.015598502501654399,0.051907987000000044,0.11520080814403613,11.520080814403613,0.459541572,0.4413258989,12
20666,Monero,XMR,2015-01-12 23:59:00,0.414990991,0.363407999,0.393141001,0.376028001,20745.69922,3845797.461,-0.15170493089273107,0.051582991999999994,0.13120735784055246,13.120735784055245,0.45051771399999996,0.43721176576666665,1
20667,Monero,XMR,2015-02-12 23:59:00,0.387212008,0.360590994,0.376132995,0.368687987,15544.2998,3774834.57,-0.01951986017126428,0.026621014,0.07077553512687712,7.077553512687712,0.438524855,0.4322546322333333,2
20668,Monero,XMR,2015-03-12 23:59:00,0.389665991,0.362636,0.368824989,0.366890997,19257.0,3760526.914,-0.004874012887216783,0.027029990999999975,0.07328676691155538,7.328676691155538,0.4198444272857143,0.4276172985,3
20669,Monero,XMR,2015-04-12 23:59:00,0.385908008,0.361463994,0.370545,0.370804995,22221.5,3804716.621,0.010668013202842497,0.024444014000000014,0.06596773401341272,6.596773401341272,0.4052771414285714,0.4234025646666667,4
20670,Monero,XMR,2015-05-12 23:59:00,0.461082995,0.367796987,0.371867001,0.451303989,61840.30078,4635969.129,0.21709252864838025,0.09328600799999998,0.25085852670213127,25.08585267021313,0.40389856700000004,0.42193519766666665,5
20671,Monero,XMR,2015-06-12 23:59:00,0.472205997,0.423568994,0.441376001,0.439947009,43778.80078,4524154.748,-0.02516481191572184,0.04863700300000001,0.11019403612748761,11.01940361274876,0.4024197118571428,0.4210843314333334,6
20672,Monero,XMR,2015-07-12 23:59:00,0.448006988,0.41397801,0.428330988,0.421294987,29885.09961,4336736.966,-0.042396065022458185,0.03402897799999999,0.07944551982776456,7.9445519827764555,0.39927970928571427,0.42163763140000005,7
20673,Monero,XMR,2015-08-12 23:59:00,0.433818996,0.395307004,0.421140999,0.429360002,40491.30078,4424620.522,0.01914339180114677,0.038511991999999995,0.09144678882238201,9.144678882238201,0.4068985665714286,0.4222863981333333,8
20674,Monero,XMR,2015-09-12 23:59:00,0.465337992,0.425805002,0.431950003,0.452073008,35438.0,4663801.578,0.052899678344979995,0.03953298999999999,0.09152214313099562,9.152214313099561,0.41881071242857143,0.42369123193333336,9
20675,Monero,XMR,2015-10-12 23:59:00,0.456122011,0.416312009,0.450668991,0.431434005,22548.30078,4455358.313,-0.045654136908788834,0.03981000200000001,0.08833534766096213,8.833534766096212,0.4280311421428572,0.4247286319,10
20676,Monero,XMR,2015-11-12 23:59:00,0.465265006,0.430741012,0.430741012,0.458294004,19202.0,4737755.819,0.06225749173387474,0.034523994,0.08015023654167391,8.015023654167392,0.440529572,0.4261333991333333,11
20677,Monero,XMR,2015-12-12 23:59:00,0.481151998,0.424192011,0.459582001,0.455325991,17071.0,4711878.575,-0.0064762204482169405,0.056959987000000045,0.12393868096675101,12.393868096675101,0.4411041437142857,0.4275983323,12
20697,Monero,XMR,2016-01-01 23:59:00,0.556792974,0.465202004,0.470706999,0.497866988,88913.60156,5259519.392,0.09342975767003825,0.09159097000000005,0.1945817041059125,19.45817041059125,0.44937842642857145,0.43108769846666667,1
20698,Monero,XMR,2016-02-01 23:59:00,0.564373016,0.498302013,0.498302013,0.532667994,64900.5,5632822.077,0.06990020796478258,0.06607100300000002,0.13259228595570619,13.259228595570619,0.46528885600000003,0.4359142312666667,2
20699,Monero,XMR,2016-03-01 23:59:00,0.540588975,0.490855008,0.53284198,0.500311971,43237.39844,5295954.055,-0.06074332110143632,0.049733967000000046,0.09333717850083817,9.333717850083817,0.4754248515714286,0.4393469968666667,3
20700,Monero,XMR,2016-04-01 23:59:00,0.528550982,0.498988986,0.506154001,0.517387986,29380.59961,5482173.36,0.0341307344013162,0.029561995999999924,0.05840514140280386,5.840514140280386,0.48475556271428566,0.4436669627,4
20701,Monero,XMR,2016-05-01 23:59:00,0.542459011,0.494787991,0.517417014,0.499271989,30448.59961,5295556.503,-0.03501433641715834,0.047671020000000064,0.09213268738781764,9.213268738781764,0.49444670328571433,0.4476185619,5
20702,Monero,XMR,2016-06-01 23:59:00,0.516755998,0.495519996,0.499220014,0.505052984,19057.19922,5362086.567,0.011578849058964336,0.02123600200000003,0.04253836265466719,4.2538362654667194,0.5011265575714285,0.4512764284333333,6
20703,Monero,XMR,2016-07-01 23:59:00,0.51968199,0.478614002,0.503148019,0.492529005,47306.60156,5234416.385,-0.024797356706638074,0.041067988000000055,0.08162208028091245,8.162208028091245,0.5064412738571429,0.4535772283333333,7
20704,Monero,XMR,2016-08-01 23:59:00,0.505358994,0.484898001,0.490153998,0.488417,19424.30078,5195780.774,-0.008348757044267963,0.020460992999999927,0.0417440091960648,4.17440091960648,0.5050912755714286,0.4550949285,8
20705,Monero,XMR,2016-09-01 23:59:00,0.513369977,0.485018998,0.485166013,0.490135014,29526.19922,5219392.092,0.0035175147466202095,0.028350979,0.058435624591040757,5.843562459104076,0.4990151355714286,0.4566758622333333,9
20706,Monero,XMR,2016-10-01 23:59:00,0.523419023,0.477836996,0.489758998,0.488577992,31087.30078,5207954.121,-0.003176720608660588,0.04558202699999997,0.09307032068045837,9.307032068045837,0.49733885285714285,0.4560994962666667,10
20707,Monero,XMR,2016-11-01 23:59:00,0.497664005,0.475989997,0.491364986,0.482048988,22051.19922,5143220.074,-0.013363278958336666,0.021674008000000022,0.04410979336651395,4.410979336651395,0.49229042457142863,0.45775012966666667,11
20708,Monero,XMR,2016-12-01 23:59:00,0.508041024,0.470784992,0.481366992,0.49011299,51115.5,5234551.433,0.016728594397547036,0.03725603199999994,0.07739631636396029,7.7396316363960285,0.49098199614285715,0.45944739576666666,12
20728,Monero,XMR,2016-01-02 23:59:00,0.508789003,0.483038008,0.486532003,0.497961998,42354.0,5421156.181,0.01601469081649931,0.025750994999999943,0.05292764883135538,5.292764883135538,0.48996899814285716,0.4609581957,1
20729,Monero,XMR,2016-02-02 23:59:00,0.507890999,0.491113991,0.50327599,0.501037002,20583.19922,5459610.604,0.006175178050434216,0.016777007999999982,0.033335601803694194,3.3335601803694193,0.4911844262857143,0.4610709627333333,2
20730,Monero,XMR,2016-03-02 23:59:00,0.501540005,0.486799002,0.501236022,0.491973996,26092.30078,5365834.956,-0.018088496386141073,0.014741002999999975,0.02940930490426719,2.940930490426719,0.49169256857142857,0.46171089606666665,3
20731,Monero,XMR,2016-04-02 23:59:00,0.518876016,0.491944999,0.494890988,0.507164001,31219.80078,5536865.12,0.030875625792221806,0.026931017,0.054418079239705215,5.441807923970521,0.494125281,0.4632512291,4
20732,Monero,XMR,2016-05-02 23:59:00,0.513125002,0.484885991,0.506717026,0.496351987,49762.0,5423685.234,-0.02131857540890414,0.02823901099999998,0.0557293510007299,5.57293510007299,0.49523585171428575,0.4647863288333333,5
20733,Monero,XMR,2016-06-02 23:59:00,0.494883001,0.469673991,0.493660003,0.480421007,35793.80078,5254308.042,-0.03209613422984037,0.025209009999999976,0.05106553062189236,5.106553062189236,0.495003283,0.4660245289,6
20734,Monero,XMR,2016-07-02 23:59:00,0.504285991,0.471623987,0.48419401,0.479407012,53520.30078,5248075.487,-0.0021106383468364465,0.03266200400000002,0.06745643962014322,6.745643962014322,0.49347385757142853,0.4694704959333333,7
20735,Monero,XMR,2016-08-02 23:59:00,0.50267601,0.478246003,0.478246003,0.481635988,30833.5,5277388.552,0.004649443884229276,0.024430006999999976,0.05108251160857057,5.1082511608570575,0.49114157042857143,0.4732354293,8
20736,Monero,XMR,2016-09-02 23:59:00,0.484412998,0.463912994,0.481638014,0.464850008,39705.10156,5098211.374,-0.03485200528661503,0.02050000399999996,0.042563093867420444,4.2563093867420445,0.4859719998571429,0.4765007296666666,9
20737,Monero,XMR,2016-10-02 23:59:00,0.48399201,0.456571996,0.46479699,0.480423987,52572.19922,5274146.015,0.03350323487571072,0.027420013999999993,0.05899352747529624,5.8993527475296235,0.4843219985714286,0.4801546960666666,10
20738,Monero,XMR,2016-11-02 23:59:00,0.595655978,0.477212012,0.479194999,0.516381025,227183.0,5673663.493,0.07484438532000293,0.11844396600000001,0.24717279238550652,24.717279238550653,0.48563871628571426,0.4823239306,11
20739,Monero,XMR,2016-12-02 23:59:00,0.617738008,0.510167003,0.517753005,0.612498999,173507.0,6736203.018,0.18613769551272719,0.10757100500000005,0.20776510027208833,20.776510027208833,0.5022311465714285,0.4880756636,12
20757,Monero,XMR,2016-01-03 23:59:00,0.889621019,0.819531977,0.870027006,0.847995996,204620.0,9477377.334,0.38448552142041925,0.07008904199999999,0.08055961655976457,8.055961655976457,0.5547418592857143,0.5022990305666667,1
20758,Monero,XMR,2016-02-03 23:59:00,0.869524002,0.820668995,0.846396029,0.827633023,127689.0,9257927.342,-0.024013053240878768,0.048855007000000006,0.057721214804990546,5.772121480499055,0.6044884322857144,0.5155747979333334,2
20759,Monero,XMR,2016-03-03 23:59:00,1.141659975,0.817969978,0.823845029,1.090010047,782236.0,12203965.46,0.3170209702954301,0.323689997,0.3929015598879095,39.29015598879095,0.6913990121428572,0.5368393659,3
20760,Monero,XMR,2016-04-03 23:59:00,1.246099949,1.03550005,1.094599962,1.099329948,822636.0,12318678.71,0.008550289078206985,0.21059989899999998,0.19239896428938483,19.239896428938483,0.7820390035714286,0.559102564,4
20761,Monero,XMR,2016-05-03 23:59:00,1.371850014,1.100800037,1.100800037,1.201689959,1150340.0,13477915.13,0.09311127308613987,0.2710499770000001,0.24622998536472626,24.622998536472625,0.8850769995714286,0.5838824291666668,5
20762,Monero,XMR,2016-06-03 23:59:00,1.258119941,1.051110029,1.195219994,1.20291996,912620.0,13502761.18,0.0010235593555458777,0.20700991199999996,0.17319816689746573,17.319816689746574,0.9831539902857143,0.6088022281333333,6
20763,Monero,XMR,2016-07-03 23:59:00,1.222730041,0.999920011,1.20630002,1.071210027,514730.0,12035420.83,-0.10949185097901282,0.22281002999999988,0.18470531899684448,18.47053189968445,1.0486841371428572,0.6279136627666666,7
20764,Monero,XMR,2016-08-03 23:59:00,1.193860054,1.021759987,1.079519987,1.186540008,339627.0,13342280.79,0.1076632761952292,0.1721000669999999,0.15942277037247657,15.942277037247656,1.0970475674285713,0.6497093965666667,8
20765,Monero,XMR,2016-09-03 23:59:00,1.315840006,1.096199989,1.186400056,1.24240005,826080.0,13982078.53,0.04707809397354956,0.2196400169999999,0.18513149581307833,18.513149581307832,1.156299999857143,0.6744456658666668,9
20766,Monero,XMR,2016-10-03 23:59:00,1.313570023,1.068779945,1.247149944,1.094810009,437740.0,12332205.61,-0.118794297376276,0.24479007800000008,0.19627958865546008,19.62795886554601,1.1569857087142859,0.6936930666333334,10
20767,Monero,XMR,2016-11-03 23:59:00,1.140349984,1.078969955,1.096459985,1.097329974,134947.0,12371309.46,0.0023017372688269866,0.06138002899999995,0.05598018152937879,5.598018152937879,1.1566999981428572,0.7136283328,11
20768,Monero,XMR,2016-12-03 23:59:00,1.193539977,1.055999994,1.097689986,1.154520035,332215.0,13027226.75,0.052117469088655444,0.13753998299999992,0.12529947868177047,12.529947868177047,1.1499614375714287,0.7352772344999999,12
20788,Monero,XMR,2016-01-04 23:59:00,1.479609966,1.409629941,1.409629941,1.461429954,353597.0,16772175.8,0.265833341731484,0.069980025,0.0496442526968147,4.96442526968147,1.1868914367142858,0.7675739328,1
20789,Monero,XMR,2016-02-04 23:59:00,1.574190021,1.458829999,1.461799979,1.548539996,438901.0,17786511.3,0.059606032955309196,0.11536002199999995,0.07891642061653084,7.8916420616530845,1.2550814322857142,0.802911366,2
20790,Monero,XMR,2016-03-04 23:59:00,1.583729982,1.476639986,1.529850006,1.543169975,255047.0,17739543.05,-0.003467796126590872,0.10708999600000002,0.07000032394025432,7.000032394025432,1.3060285704285715,0.8380125313666666,3
20791,Monero,XMR,2016-04-04 23:59:00,1.596519947,1.501230001,1.551309943,1.596519947,296207.0,18369070.26,0.034571675748162445,0.09528994600000007,0.06142547234353675,6.142547234353675,1.3566171271428569,0.8749439298666667,4
20792,Monero,XMR,2016-05-04 23:59:00,1.578490019,1.451390028,1.578289986,1.52128005,404485.0,17517529.05,-0.047127439366718926,0.1270999909999999,0.08053018908275575,8.053018908275575,1.4175414187142859,0.9095849652666668,5
20793,Monero,XMR,2016-06-04 23:59:00,1.567659974,1.456159949,1.518139958,1.511999965,253803.0,17424152.34,-0.0061001818830136445,0.111500025,0.07344515531156319,7.344515531156319,1.4767799888571427,0.9436478644333334,6
20794,Monero,XMR,2016-07-04 23:59:00,1.566439986,1.496269941,1.507969975,1.500270009,293003.0,17301745.83,-0.007757907586988577,0.07017004500000001,0.04653278656957345,4.653278656957345,1.5261728422857144,0.9770581314666666,7
20795,Monero,XMR,2016-08-04 23:59:00,1.542979956,1.144449949,1.508069992,1.237969995,535958.0,14289613.97,-0.17483520461415825,0.39853000699999996,0.2642649274331559,26.42649274331559,1.494249991,1.0016225645666668,8
20796,Monero,XMR,2016-09-04 23:59:00,1.373659968,1.129240036,1.256420016,1.129240036,937009.0,13044937.14,-0.08782923611973337,0.244419932,0.19453680209437224,19.453680209437223,1.4343499967142856,1.0228647659,9
20797,Monero,XMR,2016-10-04 23:59:00,1.174520016,0.921743989,1.143139958,1.095829964,1270300.0,12669253.37,-0.029586333228447392,0.252776027,0.22112430348620535,22.112430348620535,1.3704442808571429,1.0424869646666666,10
20798,Monero,XMR,2016-11-04 23:59:00,1.129999995,0.986046016,1.119869947,1.022420049,307904.0,11829576.86,-0.06699024247524599,0.14395397899999995,0.12854526490833668,12.854526490833667,1.2884300097142858,1.0600225667333334,11
20799,Monero,XMR,2016-12-04 23:59:00,1.025640011,0.875678003,1.022169948,0.955986023,607158.0,11070081.76,-0.064977233246724,0.14996200799999992,0.14670946675102203,14.670946675102204,1.2076737201428571,1.0758747339333332,12
20818,Monero,XMR,2016-01-05 23:59:00,0.945896983,0.89497602,0.916797996,0.914292991,64193.19922,10748806.93,-0.04361259578791976,0.05092096300000004,0.055542184016728634,5.5542184016728635,1.1222870095714286,1.0903709332333333,1
20819,Monero,XMR,2016-02-05 23:59:00,1.003880024,0.895718992,0.911208987,0.964394987,212997.0,11346828.5,0.05479862198790486,0.10816103200000005,0.11870057642440707,11.870057642440706,1.045733435,1.1064628998666668,2
20820,Monero,XMR,2016-03-05 23:59:00,0.977478981,0.90823698,0.963721991,0.90823698,103842.0,10694149.05,-0.05823133441899575,0.069242001,0.0718485223400905,7.18485223400905,0.9986287185714284,1.1212424656000002,3
20821,Monero,XMR,2016-04-05 23:59:00,0.950574994,0.899843991,0.917479992,0.916454971,102053.0,10799862.08,0.009048289357255657,0.050731003,0.055293852119229644,5.529385211922964,0.9682308521428571,1.1357768317333334,4
20822,Monero,XMR,2016-05-05 23:59:00,0.922197998,0.879480004,0.916447997,0.90684098,76567.70313,10694797.61,-0.010490412845389985,0.04271799399999998,0.046612567368620676,4.661256736862067,0.9412324258571428,1.1487921635666667,5
20823,Monero,XMR,2016-06-05 23:59:00,0.919049978,0.86838299,0.906993985,0.877466023,71046.29688,10355907.35,-0.032392621912609276,0.050666988000000024,0.05586254025708894,5.586254025708894,0.9205247078571429,1.1576243977,6
20824,Monero,XMR,2016-07-05 23:59:00,0.884582996,0.83236903,0.877035975,0.880057991,110546.0,10394913.18,0.0029539240632228125,0.052213966000000056,0.059534577244679227,5.953457724467922,0.9096778461428572,1.1586931308666666,7
20825,Monero,XMR,2016-08-05 23:59:00,0.897976995,0.835345984,0.880502999,0.850585997,76974.70313,10054556.65,-0.033488695405755387,0.0626310109999999,0.07113094568801112,7.113094568801112,0.900576847,1.15945823,8
20826,Monero,XMR,2016-09-05 23:59:00,0.867027998,0.814215004,0.848721981,0.825393021,91541.5,9763949.326,-0.029618376141689606,0.052812993999999946,0.062226494873826005,6.222649487382601,0.8807194232857143,1.1506376624666668,9
20827,Monero,XMR,2016-10-05 23:59:00,0.875617981,0.812144995,0.82595098,0.829463005,134752.0,9819711.328,0.004930964881516786,0.06347298599999995,0.07684836937901564,7.684836937901564,0.8694659982857142,1.1416420977,10
20828,Monero,XMR,2016-11-05 23:59:00,0.869360983,0.827390015,0.828833997,0.859709978,51107.10156,10185383.67,0.03646572881210064,0.041970968,0.05063856954699699,5.063856954699699,0.8613595707142857,1.130242765,11
20829,Monero,XMR,2016-12-05 23:59:00,0.887073994,0.844274998,0.859853983,0.875667989,88976.0,10380283.9,0.018562086527277533,0.04279899599999992,0.04977472553034615,4.977472553034615,0.8569062862857143,1.1193343659666666,12
20849,Monero,XMR,2016-01-06 23:59:00,0.950453997,0.873634994,0.934166014,0.914870977,105338.0,11009805.02,0.044769237305076315,0.076819003,0.08223271008444115,8.223271008444115,0.8622498511428571,1.1141230643,1
20850,Monero,XMR,2016-02-06 23:59:00,0.933852017,0.907306015,0.913437009,0.926680028,39987.0,11160446.11,0.012907886791560186,0.026546002000000013,0.029061666801810097,2.9061666801810095,0.8689101421428571,1.105461064966667,2
20851,Monero,XMR,2016-03-06 23:59:00,0.958702028,0.924081028,0.926587999,0.945201993,74145.0,11392051.84,0.01998744382133144,0.03462100000000001,0.03736396331202646,3.736396331202646,0.882426713,1.0955544630666665,3
20852,Monero,XMR,2016-04-06 23:59:00,0.991518974,0.940437973,0.940913975,0.974353015,91403.5,11751515.4,0.030841050078065146,0.051081001000000015,0.05428870476708566,5.428870476708566,0.9037067121428571,1.0915392299333333,4
20853,Monero,XMR,2016-05-06 23:59:00,1.012050033,0.960301995,0.973614991,1.002930045,87680.0,12105465.83,0.029329236488276234,0.05174803799999994,0.05315041210165584,5.3150412101655835,0.9284877178571429,1.0883925656333335,5
20854,Monero,XMR,2016-06-06 23:59:00,1.046679974,0.987163007,1.005380034,1.006880045,89836.10156,12161414.05,0.003938460134574884,0.059516966999999865,0.059198477180023114,5.919847718002312,0.9495120131428572,1.0834712326333333,6
20855,Monero,XMR,2016-07-06 23:59:00,1.01275003,0.958775997,1.000329971,1.005010009,86376.10156,12147511.77,-0.001857257981510485,0.05397403300000003,0.053956229009157655,5.3956229009157655,0.9679894445714287,1.0682572344666668,7
20856,Monero,XMR,2016-08-06 23:59:00,1.020259976,0.971486986,1.012009978,0.999952018,70837.10156,12095781.54,-0.0050327767432215564,0.048772989999999905,0.04819417897083215,4.819417897083214,0.980143879,1.0499709685333332,8
20857,Monero,XMR,2016-09-06 23:59:00,1.217630029,0.989995003,0.994472027,1.114879966,483161.0,13495664.97,0.11493346273740901,0.22763502599999996,0.22890038112655728,22.890038112655727,1.0070295844285713,1.0356946349,9
20858,Monero,XMR,2016-10-06 23:59:00,1.18896997,1.083680034,1.114850044,1.147060037,267163.0,13894661.43,0.028864157560797077,0.10528993600000014,0.09444313750235646,9.444313750235645,1.0358664478571429,1.0207126379,10
20859,Monero,XMR,2016-11-06 23:59:00,1.175699949,1.122499943,1.141899943,1.141340017,207863.0,13835210.19,-0.004986678827169189,0.053200005999999966,0.04658902588280448,4.658902588280448,1.059721733857143,1.0080479701333334,11
20860,Monero,XMR,2016-12-06 23:59:00,1.276819944,1.113469958,1.138960004,1.252099991,285841.0,15189346.58,0.09704380145290203,0.16334998600000006,0.1434203004726407,14.342030047264071,1.0953174404285715,0.9993846376666667,12
20879,Monero,XMR,2016-01-07 23:59:00,1.70114994,1.581310034,1.589380026,1.659170032,148728.0,20397110.7,0.32510985059179687,0.11983990600000016,0.07540041024776296,7.540041024776296,1.1885017242857143,1.0046813050999999,1
20880,Monero,XMR,2016-02-07 23:59:00,1.79271996,1.64052999,1.663040042,1.750010014,228270.0,21529268.76,0.054750254794862396,0.15218996999999979,0.09151311222607338,9.151311222607337,1.2949302964285714,1.0217493057333333,2
20881,Monero,XMR,2016-03-07 23:59:00,1.854410052,1.699710011,1.751029968,1.702980042,326072.0,20965147.53,-0.026874115932915887,0.1547000409999999,0.08834802592025078,8.834802592025078,1.3953628712857142,1.0408739726,3
20882,Monero,XMR,2016-04-07 23:59:00,1.796630025,1.663380027,1.698690057,1.710129976,151474.0,21068248.41,0.004198483730674107,0.13324999799999993,0.07844279623048381,7.844279623048381,1.4803985869999998,1.0613506396666668,4
20883,Monero,XMR,2016-05-07 23:59:00,1.744339943,1.643030047,1.71092999,1.734269977,154989.0,21380085.54,0.014115886709654468,0.10130989599999984,0.05921334981099948,5.921334981099948,1.5642857212857142,1.0850789706000001,5
20884,Monero,XMR,2016-06-07 23:59:00,1.98477006,1.724939942,1.725589991,1.93859005,510090.0,23915429.86,0.11781330225957087,0.259830118,0.150574655251347,15.0574655251347,1.678178583142857,1.1178324381666667,6
20885,Monero,XMR,2016-07-07 23:59:00,2.106600046,1.816390038,1.940099955,1.902770042,1565910.0,23489833.58,-0.018477350587866703,0.2902100080000001,0.14958508052746183,14.958508052746183,1.7711314475714286,1.1507816732,7
20886,Monero,XMR,2016-08-07 23:59:00,2.017519951,1.864400029,1.901290059,1.981160045,433750.0,24474870.4,0.0411978333007621,0.15311992200000013,0.08053475127331959,8.053475127331959,1.8171300208571428,1.1846738417999998,8
20887,Monero,XMR,2016-09-07 23:59:00,1.986899972,1.844740033,1.985520005,1.955669999,307833.0,24175143.94,-0.012866222526711657,0.14215993900000012,0.07159834131210384,7.159834131210384,1.8465100187142858,1.2195882757666667,9
20888,Monero,XMR,2016-10-07 23:59:00,1.955719948,1.86026001,1.955719948,1.912989974,224404.0,23664698.83,-0.021823735610723483,0.09545993800000008,0.0488106377897415,4.88106377897415,1.8765114375714285,1.2528061092,10
20889,Monero,XMR,2016-11-07 23:59:00,2.025629997,1.886010051,1.911919951,1.983340025,213005.0,24550562.79,0.03677491882139883,0.13961994599999983,0.07302604166402143,7.302604166402143,1.9155414445714285,1.2886894107000002,11
20890,Monero,XMR,2016-12-07 23:59:00,2.078569889,1.950109959,1.983170033,1.987159967,347642.0,24614945.41,0.001926014678194088,0.12845993000000022,0.06477504594282069,6.477504594282069,1.951668586,1.3256792088333333,12
20910,Monero,XMR,2016-01-08 23:59:00,1.82968998,1.694949985,1.820050001,1.696269989,170108.0,21289193.77,-0.14638478171395253,0.1347399949999999,0.07403093042826789,7.4030930428267885,1.9170514344285716,1.3528862754333335,1
20911,Monero,XMR,2016-02-08 23:59:00,1.739220023,1.428949952,1.697100043,1.485209942,303492.0,18651164.67,-0.1244259748558223,0.3102700709999999,0.18282367753142525,18.282367753142527,1.8573999915714285,1.3740404069333332,2
20912,Monero,XMR,2016-03-08 23:59:00,1.654899955,1.471199989,1.494289994,1.574810028,190375.0,19789822.35,0.06032822934065707,0.18369996600000005,0.12293461559510385,12.293461559510385,1.7993499891428573,1.3990209738333335,3
20913,Monero,XMR,2016-04-08 23:59:00,1.895259976,1.571539998,1.574640036,1.849210024,497557.0,23252552.81,0.17424323640387707,0.32371997799999996,0.20558347977886673,20.558347977886672,1.784141421285714,1.4330125411333334,4
20914,Monero,XMR,2016-05-08 23:59:00,1.85927999,1.765840054,1.848099947,1.792559981,134743.0,22555605.37,-0.030634726323547135,0.093439936,0.05056000144996487,5.056000144996487,1.7669371365714284,1.464107541233333,5
20915,Monero,XMR,2016-06-08 23:59:00,1.934139967,1.738129973,1.791980028,1.883190036,268046.0,23709863.68,0.050559008323638466,0.19600999399999997,0.10938179607881209,10.938179607881208,1.7526299952857143,1.4976916094666666,6
20916,Monero,XMR,2016-07-08 23:59:00,1.996899962,1.801339984,1.883380055,1.896729946,268531.0,23895874.61,0.0071898798003198205,0.19555997800000013,0.1038345805355787,10.38345805355787,1.739711420857143,1.5304202417666666,7
20917,Monero,XMR,2016-08-08 23:59:00,1.990839958,1.844820023,1.89715004,1.90120995,199176.0,23967212.72,0.002361961970098969,0.146019935,0.07696804781977075,7.696804781977075,1.7689885581428568,1.5629045725,8
20918,Monero,XMR,2016-09-08 23:59:00,2.052400112,1.890490055,1.903049946,2.048860073,245059.0,25843924.62,0.07766113521549811,0.16191005700000005,0.08507924731051701,8.507924731051702,1.8495100054285716,1.5996931751666668,9
20919,Monero,XMR,2016-10-08 23:59:00,2.052479982,1.94599998,2.048069954,2.014369965,210706.0,25426383.17,-0.016833803564485716,0.10648000199999985,0.05199041262825921,5.19904126282592,1.912304282142857,1.6343604068333335,10
20920,Monero,XMR,2016-11-08 23:59:00,2.045559883,1.899639964,2.015189886,1.976619959,129604.0,24965156.35,-0.018740353885290495,0.14591991900000023,0.07241000960442506,7.2410009604425065,1.9305057014285716,1.6668167373,11
20921,Monero,XMR,2016-12-08 23:59:00,1.990219951,1.893700004,1.975939989,1.949010015,122922.0,24631879.98,-0.013968261260484338,0.096519947,0.04884761052325663,4.884761052325663,1.9528557062857144,1.6982210696333333,12
20941,Monero,XMR,2016-01-09 23:59:00,8.844759941,7.847939968,8.521349907,8.003959656,12152000.0,102420068.4,3.1066795934345155,0.9968199729999991,0.11697911526683646,11.697911526683647,2.827251366285714,1.9315193912,1
20942,Monero,XMR,2016-02-09 23:59:00,10.61410046,7.82103014,7.973279953,10.21350002,27999500.0,130774123.5,0.2760559096951052,2.793070319999999,0.35030380677265543,35.03038067726554,4.015361376857142,2.2386376579333334,2
20943,Monero,XMR,2016-03-09 23:59:00,15.04500008,9.90034008,10.18599987,10.59020042,66593800.0,135682955.2,0.03688259649114878,5.14466,0.5050716734399487,50.50716734399487,5.256645729714286,2.554481673066667,3
20944,Monero,XMR,2016-04-09 23:59:00,13.86909962,10.41429996,11.1342001,13.38920021,31169900.0,171660817.6,0.26430092717735354,3.454799660000001,0.31028718982695497,31.028718982695498,6.876694320714286,2.9625530121666666,4
20945,Monero,XMR,2016-05-09 23:59:00,14.25710011,12.57569981,13.57159996,13.9612999,24043200.0,179086320.0,0.04272844389709807,1.6814003,0.12389108910929024,12.389108910929023,8.583398597142857,3.389885008266667,5
